date,country_code,article,qid,pageviews,lang_code,instance_of,summary,category
2023-03-24,JP,ゆり香,Q59551910,10873,ja,human,Yurika No description found businessperson,current
2023-03-16,JP,KENTA_(俳優),Q11227782,10872,ja,human,Kenta Japanese actor actor,current
2023-03-08,JP,東出昌大,Q10767092,10870,ja,human,Masahiro Higashide Japanese actor and model actor,current
2023-03-21,JP,黄皓_(実業家),Q110403934,10867,ja,human,Huang Hao businessperson businessperson,current
2023-03-21,JP,滝沢秀明,Q1205577,10822,ja,human,Hideaki Takizawa Japanese actor-singer singer,current
2023-03-26,JP,佐々木朗希,Q71678901,10798,ja,human,Rōki Sasaki Japanese baseball player baseball player,current
2023-03-04,JP,白洲迅,Q11579999,10775,ja,human,Jin Shirasu Japanese actor actor,historical
2023-03-14,JP,木村文乃,Q13099808,10775,ja,human,Fumino Kimura Japanese actress actor,current
2023-03-14,JP,マイク・ピアッツァ,Q613319,10767,ja,human,Mike Piazza American Hall of Fame baseball player baseball player,historical
2023-03-24,JP,寺岡呼人,Q11457806,10767,ja,human,Yohito Teraoka Japanese record producer record producer,historical
2023-03-03,JP,池田大作,Q467395,10754,ja,human,Daisaku Ikeda Japanese Buddhist leader (1928–2023) religious person,historical
2023-03-27,JP,三浦瑠麗,Q106866475,10751,ja,human,Lully Miura Japanese political scientist political scientist,current
2023-03-30,JP,立花孝志,Q17198778,10741,ja,human,"Takashi Tachibana Japanese politician, YouTuber journalist",current
2023-03-19,JP,翠富士一成,Q84977188,10738,ja,human,Midorifuji Kazunari Japanese professional sumo wrestler rikishi,current
2023-03-09,JP,翁田大勢,Q109597331,10738,ja,human,Taisei Ota Japanese professional baseball player baseball player,current
2023-03-24,JP,中村悠平,Q11365607,10728,ja,human,Yuhei Nakamura baseball player baseball player,current
2023-03-21,JP,ジェンソン・バトン,Q10510,10724,ja,human,Jenson Button British racing driver racing automobile driver,current
2023-03-21,JP,五十嵐亮太,Q1044930,10721,ja,human,Ryota Igarashi baseball player baseball player,current
2023-03-07,JP,中村雅俊,Q2817191,10701,ja,human,"Masatoshi Nakamura Japanese actor, singer, talent, presenter actor",current
2023-03-03,JP,水木一郎,Q34580,10677,ja,human,"Ichirō Mizuki Japanese singer, voice actor (1948-2022) lyricist",current
2023-03-15,JP,半田陸,Q64010940,10668,ja,human,Riku Handa Japanese association football player association football player,current
2023-03-25,JP,山下舜平大,Q102246722,10667,ja,human,Shunpeita Yamashita Japanese baseball player baseball player,current
2023-03-11,JP,山本舞香,Q11469322,10665,ja,human,"Maika Yamamoto Japanese actress, fashion model and tarento actor",current
2023-03-03,JP,ウェイン・ショーター,Q317161,10659,ja,human,Wayne Shorter American jazz saxophonist and composer (1933–2023) composer,historical
2023-03-04,JP,千眼美子,Q5508577,10651,ja,human,"Yoshiko Sengen Japanese actress, gravure idol and model actor",current
2023-03-21,JP,安藤サクラ,Q1060139,10644,ja,human,Sakura Andō Japanese actress actor,current
2023-03-17,JP,源田壮亮,Q27918037,10627,ja,human,Sōsuke Genda Japanese baseball player (1993-) baseball player,current
2023-03-17,JP,村上宗隆,Q54292783,10626,ja,human,Munetaka Murakami Japanese professional baseball player baseball player,current
2023-03-20,JP,徳川家康,Q171977,10622,ja,human,Tokugawa Ieyasu founder and first shogun of the Tokugawa shogunate of Japan (1543–1616) samurai,historical
2023-03-18,JP,糸井嘉男,Q3616107,10604,ja,human,Yoshio Itoi baseball player baseball player,current
2023-03-05,JP,本多忠勝,Q467417,10595,ja,human,Honda Tadakatsu daimyo (1548-1610) warrior,historical
2023-03-25,JP,永島英明,Q11550048,10594,ja,human,Hideaki Nagashima Japanese handball player handball player,current
2023-03-08,JP,斉藤一美,Q11500197,10577,ja,human,Kazumi Saitō Japanese announcer sports commentator,current
2023-03-08,JP,徳川吉宗,Q319664,10572,ja,human,Tokugawa Yoshimune Japanese shogun (1684-1751) samurai,historical
2023-03-15,JP,徳川家重,Q323443,10571,ja,human,Tokugawa Ieshige Tokugawa shogun (1712-1761) samurai,historical
2023-03-11,JP,種﨑敦美,Q3183413,10564,ja,human,Atsumi Tanezaki Japanese voice actress seiyū,current
2023-03-02,JP,濱田美栄,Q6843513,10560,ja,human,Mie Hamada figure skater figure skater,current
2023-03-16,JP,吉永小百合,Q1054887,10560,ja,human,Sayuri Yoshinaga Japanese actress actor,current
2023-03-06,JP,パク・ギュリ,Q495000,10559,ja,human,Park Gyu-ri South Korean singer singer,current
2023-03-31,JP,西谷浩一,Q11629533,10551,ja,human,Kōichi Nishitani Japanese baseball player (1969-) baseball player,current
2023-03-03,JP,堀菜保子,Q56348402,10551,ja,human,Nahoko Hori Japanese announcer announcer,current
2023-03-17,JP,佐々木朗希,Q71678901,10548,ja,human,Rōki Sasaki Japanese baseball player baseball player,current
2023-03-25,JP,高橋和也,Q11671113,10548,ja,human,Kazuya Takahashi Japanese actor actor,current
2023-03-15,JP,谷佳知,Q1072215,10543,ja,human,Yoshitomo Tani baseball player baseball player,current
2023-03-17,JP,ツイッギー,Q229442,10543,ja,human,"Twiggy British model, actress and singer actor",current
2023-03-12,JP,宮城大弥,Q76284009,10542,ja,human,Hiroya Miyagi Japanese baseball player baseball player,current
2023-03-26,JP,小林幸子,Q440472,10542,ja,human,Sachiko Kobayashi Japanese singer (1953-) actor,historical
2023-03-26,JP,今川範以,Q11376934,10530,ja,human,Imagawa Norimochi Japanese samurai of the Azuchi-Momoyama period bushi,historical
2023-03-20,JP,林遣都,Q703461,10501,ja,human,Kento Hayashi Japanese actor actor,current
2023-03-21,JP,岸井ゆきの,Q11475780,10497,ja,human,Yukino Kishii Japanese actress (born 1992) actor,current
2023-03-25,JP,ゴードン・ムーア,Q243969,10478,ja,human,"Gordon Moore American businessman, co-founder of Intel Corporation (1929–2023) entrepreneur",historical
2023-03-17,JP,今田美桜,Q30923595,10477,ja,human,Mio Imada Japanese actress and model actor,current
2023-03-08,JP,徳川家治,Q437518,10471,ja,human,Tokugawa Ieharu Japanese shogun samurai,historical
2023-03-10,JP,のん_(女優),Q9016731,10469,ja,human,Rena Nōnen Japanese actress and singer model,current
2023-03-09,JP,イチロー,Q600,10449,ja,human,Ichiro Suzuki Japanese Hall of Fame baseball player professional baseball player,historical
2023-03-04,JP,宮崎麗果,Q11242341,10447,ja,human,Reika Miyazaki Japanese businessperson fashion model,current
2023-03-11,JP,三浦瑠麗,Q106866475,10416,ja,human,Lully Miura Japanese political scientist political scientist,current
2023-03-12,JP,結城秀康,Q1130929,10404,ja,human,Yūki Hideyasu Japanese daimyo who lived during the Azuchi-Momoyama and early Edo periods aristocrat,historical
2023-03-30,JP,葉加瀬太郎,Q5357450,10402,ja,human,Tarô Hakase Japanese musician violinist,current
2023-03-19,JP,宮本茉由,Q21702389,10398,ja,human,Mayu Miyamoto Japanese actress fashion model,current
2023-03-04,JP,東谷義和,Q111593161,10381,ja,human,GaaSyy Japanese politician and YouTuber YouTuber,current
2023-03-10,JP,常田大希,Q77810631,10377,ja,human,Daiki Tsuneta Japanese musician and music producer (1992-) cellist,current
2023-03-14,JP,黒島結菜,Q17130139,10376,ja,human,"Yuina Kuroshima Japanese model, actor and tarento model",current
2023-03-25,JP,森内寛樹,Q11539322,10371,ja,human,Hiroki Moriuchi Japanese singer and tarento singer,current
2023-03-13,JP,高橋奎二,Q24870060,10352,ja,human,Keiji Takahashi Japanese baseball player baseball player,current
2023-03-05,JP,笑福亭笑瓶,Q11599680,10351,ja,human,Shōhei Shōfukutei Japanese rakugoka (1956-2023) rakugoka,historical
2023-03-09,JP,伊藤大海_(野球),Q102246676,10331,ja,human,Hiromi Itoh Japanese baseball player professional baseball player,current
2023-03-27,JP,徳川家康,Q171977,10324,ja,human,Tokugawa Ieyasu founder and first shogun of the Tokugawa shogunate of Japan (1543–1616) samurai,historical
2023-03-16,JP,宇田川優希,Q106479226,10316,ja,human,Yuki Udagawa Japanese baseball player baseball player,current
2023-03-20,JP,岩本乃蒼,Q11475071,10313,ja,human,Noa Iwamoto Japanese announcer announcer,historical
2023-03-12,JP,吉井理人,Q487530,10300,ja,human,"Masato Yoshii Japanese professional baseball player, MLB player, coach, manager baseball player",current
2023-03-12,JP,小野莉奈,Q59135079,10291,ja,human,Rina Ono Japanese actress actor,current
2023-03-06,JP,チョン・ニコル,Q494992,10291,ja,human,Nicole Jung South Korean-American singer singer,current
2023-03-13,JP,柄本佑,Q11259379,10288,ja,human,Tasuku Emoto Japanese actor actor,historical
2023-03-07,JP,向井康二,Q18339528,10287,ja,human,Kōji Mukai Japanese actor actor,current
2023-03-13,JP,幾田りら,Q96711898,10282,ja,human,Lilas Ikuta Japanese singer-songwriter singer-songwriter,current
2023-03-13,JP,東谷義和,Q111593161,10276,ja,human,GaaSyy Japanese politician and YouTuber YouTuber,current
2023-03-24,JP,瀬古歩夢,Q27990922,10276,ja,human,Ayumu Seko Japanese association football player association football player,current
2023-03-28,JP,宮城大弥,Q76284009,10260,ja,human,Hiroya Miyagi Japanese baseball player baseball player,current
2023-03-05,JP,村上愛花,Q116893940,10257,ja,human,Erica Murakami No description found fashion model,current
2023-03-05,JP,小木茂光,Q11460944,10256,ja,human,Shigemitsu Ogi Japanese actor actor,historical
2023-03-23,JP,アダム・シャオ・イム・ファ,Q56605988,10251,ja,human,Adam Siao Him Fa French figure skater figure skater,current
2023-03-24,JP,川上量生,Q11477605,10245,ja,human,Nobuo Kawakami Japanese businessperson and film producer businessperson,current
2023-03-08,JP,早瀬久美,Q11511433,10239,ja,human,Kumi Hayase Japanese actor actor,current
2023-03-08,JP,菅生健人,Q1134047,10236,ja,human,Masaki Suda Japanese actor and singer (born 1993) actor,current
2023-03-06,JP,松井裕樹,Q11529198,10235,ja,human,Yuki Matsui Japanese professional baseball player baseball player,current
2023-03-04,JP,黒崎真音,Q1074952,10231,ja,human,Maon Kurosaki Japanese singer-songwriter (1988-2023) singer-songwriter,current
2023-03-22,JP,金賢姫,Q488561,10220,ja,human,Kim Hyon-hui former North Korean agent writer,historical
2023-03-20,JP,目黒蓮,Q65275571,10217,ja,human,"Ren Meguro Japanese idol, actor and Snow Man member actor",current
2023-03-03,JP,永田寿康,Q2599689,10206,ja,human,Hisayasu Nagata Japanese politician (1969–2009) politician,current
2023-03-04,JP,小西洋之,Q11463616,10200,ja,human,Hiroyuki Konishi Japanese politician politician,current
2023-03-21,JP,宇田川優希,Q106479226,10185,ja,human,Yuki Udagawa Japanese baseball player baseball player,current
2023-03-14,JP,袴田巌,Q1090848,10173,ja,human,Iwao Hakamata Japanese boxer and prisoner boxer,historical
2023-03-14,JP,宇田川優希,Q106479226,10172,ja,human,Yuki Udagawa Japanese baseball player baseball player,current
2023-03-13,JP,村上宗隆,Q54292783,10171,ja,human,Munetaka Murakami Japanese professional baseball player baseball player,current
2023-03-15,JP,宇田川優希,Q106479226,10168,ja,human,Yuki Udagawa Japanese baseball player baseball player,current
2023-03-04,JP,松嶋菜々子,Q253909,10150,ja,human,Nanako Matsushima Japanese actress and model fashion model,current
2023-03-24,JP,坂本花織,Q19467646,10148,ja,human,Kaori Sakamoto Japanese figure skater figure skater,current
2023-03-05,JP,平川結月,Q116879983,10146,ja,human,Yuzuki Hirakawa Japanese actress actor,current
2023-03-13,JP,督姫,Q3276029,10144,ja,human,"Toku-hime daughter of Tokugawa Ieyasu; wife of Hōjō Ujinao, Ikeda Terumasa aristocrat",historical
2023-03-10,JP,ゆり香,Q59551910,10136,ja,human,Yurika No description found businessperson,current
2023-03-19,JP,水原一平,Q56059810,10087,ja,human,Ippei Mizuhara English interpreter interpreter,current
2023-03-01,JP,本田望結,Q5943876,10086,ja,human,"Miyu Honda child actress, figure skater actor",current
2023-03-13,JP,李政厚,Q27952219,10071,ja,human,Lee Jung-hoo South Korean baseball player baseball player,current
2023-03-18,JP,北香那,Q30933359,10059,ja,human,Kana Kita Japanese actress actor,current
2023-03-20,JP,安藤サクラ,Q1060139,10055,ja,human,Sakura Andō Japanese actress actor,current
2023-03-05,JP,大迫傑,Q5949613,10055,ja,human,Suguru Osako Japanese long-distance runner long-distance runner,current
2023-03-24,JP,大津綾香,Q11437367,10047,ja,human,Ayaka Ōtsu Japanese child actress child actor,current
2023-03-23,JP,伊藤沙莉,Q8973362,10044,ja,human,Sairi Itō Japanese actress actor,current
2023-03-06,JP,松下奈緒,Q1041708,10042,ja,human,Nao Matsushita Japanese actress and singer actor,current
2023-03-02,JP,大泉洋,Q1041739,10038,ja,human,Yō Ōizumi Japanese actor and voice actor actor,current
2023-03-22,JP,張育成,Q50824361,10034,ja,human,Yu-Cheng Chang Taiwanese professional baseball shortstop professional baseball player,current
2023-03-11,JP,幾田りら,Q96711898,10028,ja,human,Lilas Ikuta Japanese singer-songwriter singer-songwriter,current
2023-03-20,JP,北条時行,Q5965196,10024,ja,human,Hōjō Tokiyuki Japanese samurai samurai,historical
2023-03-05,JP,高野志穂,Q11673081,10018,ja,human,Shiho Takano Japanese actress actor,current
2023-03-19,JP,春風亭一之輔,Q11513859,10017,ja,human,Ichinosuke Shunpūtei Rakugoka rakugoka,historical
2023-03-13,JP,若村麻由美,Q837759,10017,ja,human,Mayumi Wakamura Japanese actress actor,current
2023-03-05,JP,小野花梨,Q11464250,10016,ja,human,Karin Ono Japanese actress actor,current
2023-03-25,JP,岡本健一,Q11473068,10010,ja,human,Ken'ichi Okamoto Japanese actor actor,historical
2023-03-15,JP,松坂大輔,Q26121,10009,ja,human,"Daisuke Matsuzaka Japanese professional baseball player, Major League Baseball player, baseball critic, baseball commentator baseball player",current
2023-03-22,JP,栗林良吏,Q102246767,10008,ja,human,Ryoji Kuribayashi Japanese baseball player baseball player,current
2023-03-21,JP,佐々木主浩,Q1045357,9996,ja,human,Kazuhiro Sasaki Japanese baseball player baseball player,current
2023-03-05,JP,空誓,Q118697822,9995,ja,human,Kūsei No description found Buddhist monk,historical
2023-03-11,JP,大津綾香,Q11437367,9992,ja,human,Ayaka Ōtsu Japanese child actress child actor,current
2023-03-31,JP,Miwa,Q306665,9982,ja,human,Miwa Japanese singer-songwriter (born 1990) singer,current
2023-03-17,JP,マイケル・クラーク・ダンカン,Q483148,9982,ja,human,Michael Clarke Duncan American actor (1957–2012) film actor,historical
2023-03-27,JP,周東佑京,Q43426837,9979,ja,human,Ukyo Shuto baseball player baseball player,current
2023-03-07,JP,小野花梨,Q11464250,9973,ja,human,Karin Ono Japanese actress actor,current
2023-03-27,JP,源田壮亮,Q27918037,9964,ja,human,Sōsuke Genda Japanese baseball player (1993-) baseball player,current
2023-03-12,JP,早瀬久美,Q11511433,9962,ja,human,Kumi Hayase Japanese actor actor,current
2023-03-17,JP,岩本輝雄,Q2462575,9959,ja,human,Teruo Iwamoto Japanese association football player association football player,current
2023-03-19,JP,紫吹淳,Q3549413,9947,ja,human,Jun Shibuki Japanese actress actor,current
2023-03-06,JP,元谷友貴,Q17361532,9940,ja,human,Yūki Motoya Japanese mixed martial artist mixed martial arts fighter,current
2023-03-20,JP,唐橋ユミ,Q11418580,9919,ja,human,Yumi Karahashi Japanese announcer announcer,current
2023-03-25,JP,大津綾香,Q11437367,9918,ja,human,Ayaka Ōtsu Japanese child actress child actor,current
2023-03-09,JP,清水雅治,Q11561225,9913,ja,human,Masaji Shimizu Japanese baseball player baseball player,current
2023-03-05,JP,溝呂木賢,Q3550746,9911,ja,human,Ken Mizorogi Japanese actor actor,current
2023-03-06,JP,山本聖子,Q514138,9895,ja,human,Seiko Yamamoto Japanese wrestler amateur wrestler,current
2023-03-31,JP,大竹しのぶ,Q1054660,9892,ja,human,"Shinobu Ōtake Japanese actress, talent, singer (1957-) actor",current
2023-03-24,JP,黒部進,Q7649788,9889,ja,human,Susumu Kurobe Japanese actor actor,historical
